0.442798,1.533624,-1.197147,0.260997,0.374261,-0.122736,0.045800
0.440548,1.504562,-1.197147,0.210706,0.368435,-0.104367,0.045800
0.436344,1.463866,-1.197147,0.138156,0.364667,-0.076666,0.045800
0.427570,1.429920,-1.197147,0.089435,0.363864,-0.046000,0.045800
0.415516,1.394875,-1.192263,0.022119,0.361248,-0.007396,0.045800
0.403340,1.364330,-1.184273,-0.015857,0.356695,0.018822,0.045800
0.390693,1.333262,-1.173249,-0.058769,0.355735,0.043366,0.045800
0.370668,1.287646,-1.156624,-0.106234,0.355858,0.071276,0.045800
0.355090,1.254730,-1.137453,-0.148623,0.356765,0.096256,0.045800
0.330825,1.204822,-1.112439,-0.184034,0.356730,0.116439,0.045800
0.312003,1.167998,-1.091977,-0.207793,0.356730,0.129574,0.045800
0.292588,1.129255,-1.069753,-0.229441,0.356730,0.140703,0.045800
0.267626,1.082226,-1.041930,-0.247129,0.357742,0.153001,0.045800
0.241809,1.032964,-1.012589,-0.261852,0.357742,0.159909,0.045800
0.220789,0.991063,-0.986842,-0.269335,0.357742,0.166712,0.045800
0.196838,0.938888,-0.954710,-0.276139,0.359416,0.172469,0.045800
0.171928,0.875078,-0.916403,-0.286308,0.362888,0.173899,0.045800
0.159700,0.835097,-0.893778,-0.288157,0.366708,0.173899,0.045800
0.144262,0.760053,-0.860565,-0.290390,0.381762,0.174597,0.045800
0.132365,0.714314,-0.835445,-0.292728,0.387798,0.174597,0.045800
0.123033,0.653627,-0.799476,-0.296286,0.397810,0.174597,0.045800
0.118654,0.612563,-0.772856,-0.296426,0.410981,0.175016,0.045800
0.115061,0.563075,-0.739974,-0.296426,0.428390,0.177091,0.045800
0.115061,0.514895,-0.707860,-0.296426,0.444107,0.180737,0.045800
0.115061,0.475366,-0.682898,-0.296426,0.462318,0.186110,0.045800
0.115061,0.421133,-0.654429,-0.296426,0.488868,0.197047,0.045800
0.115061,0.384099,-0.632362,-0.296426,0.507272,0.204775,0.045800
0.115061,0.342077,-0.604871,-0.296426,0.528623,0.215538,0.045800
0.115061,0.302619,-0.584269,-0.296426,0.547218,0.229441,0.045800
0.115061,0.272144,-0.568203,-0.296426,0.562726,0.241879,0.045800
0.115061,0.238372,-0.548910,-0.296426,0.573524,0.252066,0.045800
0.115061,0.213235,-0.533786,-0.296426,0.583275,0.255328,0.045800
0.115061,0.186755,-0.518279,-0.296426,0.596724,0.257369,0.045800
0.115061,0.162002,-0.503713,-0.295170,0.610540,0.261067,0.045800
0.115061,0.150106,-0.497154,-0.293146,0.617640,0.263038,0.045800
0.115061,0.133202,-0.487542,-0.288123,0.623780,0.264050,0.045800
0.115061,0.123504,-0.482396,-0.285018,0.630391,0.266579,0.045800
0.115061,0.113613,-0.476535,-0.282697,0.639323,0.268585,0.045800
0.115061,0.104751,-0.470465,-0.282663,0.644695,0.270574,0.045800
0.115061,0.100443,-0.463278,-0.281598,0.649440,0.270574,0.045800
